省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
宁夏回族自治区,26,0,0,吴忠,1,0,0,6,0,0,2020-02-01
宁夏回族自治区,26,0,0,中卫,0,0,0,2,0,0,2020-02-01
宁夏回族自治区,26,0,0,固原,0,0,0,2,0,0,2020-02-01
宁夏回族自治区,26,0,0,宁东管委会,0,0,0,1,0,0,2020-02-01
江西省,286,9,0,南昌,16,0,0,83,1,0,2020-02-01
江西省,286,9,0,九江,1,0,0,43,0,0,2020-02-01
江西省,286,9,0,新余,12,0,0,40,2,0,2020-02-01
江西省,286,9,0,赣州,3,0,0,30,0,0,2020-02-01
江西省,286,9,0,宜春,3,0,0,29,0,0,2020-02-01
江西省,286,9,0,抚州,3,0,0,18,0,0,2020-02-01
江西省,286,9,0,上饶,4,0,0,16,1,0,2020-02-01
江西省,286,9,0,吉安,3,0,0,11,1,0,2020-02-01
江西省,286,9,0,萍乡,1,0,0,9,1,0,2020-02-01
江西省,286,9,0,鹰潭,0,0,0,4,0,0,2020-02-01
江西省,286,9,0,景德镇,0,0,0,3,1,0,2020-02-01
北京市,168,9,1,海淀区,12,0,0,39,0,0,2020-02-01
北京市,168,9,1,朝阳区,4,0,0,28,0,0,2020-02-01
北京市,168,9,1,大兴区,3,0,0,20,2,0,2020-02-01
北京市,168,9,1,西城区,1,0,0,17,0,0,2020-02-01
北京市,168,9,1,丰台区,5,0,0,16,0,0,2020-02-01
北京市,168,9,1,通州区,1,0,0,13,0,0,2020-02-01
北京市,168,9,1,昌平区,0,0,0,12,0,0,2020-02-01
北京市,168,9,1,外地来京人员,0,0,0,11,2,0,2020-02-01
北京市,168,9,1,石景山区,1,0,0,3,0,0,2020-02-01
北京市,168,9,1,东城区,0,0,0,3,0,0,2020-02-01
北京市,168,9,1,顺义区,0,0,0,2,0,0,2020-02-01
北京市,168,9,1,房山区,2,0,0,2,0,0,2020-02-01
北京市,168,9,1,门头沟区,0,0,0,1,0,0,2020-02-01
北京市,168,9,1,怀柔区,0,0,0,1,0,0,2020-02-01
黑龙江省,80,2,2,哈尔滨,7,2,0,25,2,0,2020-02-01
黑龙江省,80,2,2,绥化,1,0,0,13,0,2,2020-02-01
黑龙江省,80,2,2,佳木斯,3,0,0,11,0,0,2020-02-01
黑龙江省,80,2,2,大庆,1,0,0,8,0,0,2020-02-01
黑龙江省,80,2,2,牡丹江,4,0,0,6,0,0,2020-02-01
黑龙江省,80,2,2,七台河,2,0,0,5,0,0,2020-02-01
黑龙江省,80,2,2,鸡西,2,0,0,4,0,0,2020-02-01
黑龙江省,80,2,2,齐齐哈尔,0,0,0,3,0,0,2020-02-01
黑龙江省,80,2,2,双鸭山,1,0,0,2,0,0,2020-02-01
黑龙江省,80,2,2,大兴安岭,0,0,0,2,0,0,2020-02-01
黑龙江省,80,2,2,鹤岗,0,0,0,1,0,0,2020-02-01
海南省,62,1,1,三亚,1,0,0,15,1,0,2020-02-01
海南省,62,1,1,海口,2,0,0,11,0,0,2020-02-01
海南省,62,1,1,万宁,0,0,0,8,0,0,2020-02-01
海南省,62,1,1,儋州,1,0,0,6,0,0,2020-02-01
海南省,62,1,1,琼海,1,0,0,5,0,0,2020-02-01
海南省,62,1,1,陵水,2,0,0,5,0,0,2020-02-01
海南省,62,1,1,临高,1,0,0,3,0,0,2020-02-01
海南省,62,1,1,澄迈,0,0,0,2,0,1,2020-02-01
海南省,62,1,1,东方,0,0,0,1,0,0,2020-02-01
海南省,62,1,1,琼中,0,0,0,1,0,0,2020-02-01
海南省,62,1,1,定安,0,0,0,1,0,0,2020-02-01
海南省,62,1,1,昌江,0,0,0,1,0,0,2020-02-01
海南省,62,1,1,乐东,0,0,0,1,0,0,2020-02-01
重庆市,247,3,1,万州区,10,0,0,39,0,0,2020-02-01
重庆市,247,3,1,云阳县,3,0,0,18,0,0,2020-02-01
重庆市,247,3,1,开州区,0,0,0,16,0,0,2020-02-01
重庆市,247,3,1,忠县,0,0,0,12,0,0,2020-02-01
重庆市,247,3,1,江北区,4,0,0,12,0,0,2020-02-01
重庆市,247,3,1,渝北区,1,0,0,11,0,0,2020-02-01
重庆市,247,3,1,垫江县,3,0,0,11,0,0,2020-02-01
重庆市,247,3,1,巫溪县,0,0,0,10,0,0,2020-02-01
重庆市,247,3,1,两江新区,1,0,0,10,0,0,2020-02-01
重庆市,247,3,1,长寿区,1,0,0,10,0,0,2020-02-01
重庆市,247,3,1,石柱县,2,0,0,10,0,0,2020-02-01
重庆市,247,3,1,九龙坡区,1,0,1,9,0,1,2020-02-01
重庆市,247,3,1,合川区,2,0,0,8,0,0,2020-02-01
重庆市,247,3,1,璧山区,2,0,0,8,0,0,2020-02-01
重庆市,247,3,1,渝中区,1,0,0,7,0,0,2020-02-01
重庆市,247,3,1,大渡口区,0,0,0,6,0,0,2020-02-01
重庆市,247,3,1,巫山县,0,0,0,6,1,0,2020-02-01
重庆市,247,3,1,奉节县,0,0,0,5,0,0,2020-02-01
重庆市,247,3,1,丰都县,2,1,0,5,1,0,2020-02-01
重庆市,247,3,1,綦江区,0,0,0,4,0,0,2020-02-01
重庆市,247,3,1,大足区,0,0,0,4,0,0,2020-02-01
重庆市,247,3,1,江津区,0,0,0,3,0,0,2020-02-01
重庆市,247,3,1,永川区,0,0,0,3,0,0,2020-02-01
重庆市,247,3,1,南岸区,0,0,0,3,0,0,2020-02-01
重庆市,247,3,1,铜梁区,0,0,0,2,0,0,2020-02-01
重庆市,247,3,1,潼南区,0,0,0,2,0,0,2020-02-01
重庆市,247,3,1,梁平区,0,0,0,2,0,0,2020-02-01
重庆市,247,3,1,黔江区,0,0,0,2,0,0,2020-02-01
重庆市,247,3,1,荣昌区,1,0,0,2,0,0,2020-02-01
重庆市,247,3,1,沙坪坝区,2,0,0,2,0,0,2020-02-01
重庆市,247,3,1,涪陵区,0,0,0,1,0,0,2020-02-01
重庆市,247,3,1,巴南区,0,0,0,1,0,0,2020-02-01
重庆市,247,3,1,城口县,0,0,0,1,0,0,2020-02-01
重庆市,247,3,1,秀山县,0,1,0,1,1,0,2020-02-01
重庆市,247,3,1,武隆区,0,0,0,1,0,0,2020-02-01
山西省,47,1,0,晋中,2,0,0,11,0,0,2020-02-01
山西省,47,1,0,运城,2,0,0,10,0,0,2020-02-01
山西省,47,1,0,大同,1,0,0,6,0,0,2020-02-01
山西省,47,1,0,吕梁,0,0,0,5,0,0,2020-02-01
山西省,47,1,0,太原,0,0,0,4,1,0,2020-02-01
山西省,47,1,0,长治,0,0,0,3,0,0,2020-02-01
山西省,47,1,0,朔州,0,0,0,3,0,0,2020-02-01
山西省,47,1,0,晋城,2,0,0,2,0,0,2020-02-01
山西省,47,1,0,阳泉,0,0,0,1,0,0,2020-02-01
山西省,47,1,0,临汾,0,0,0,1,0,0,2020-02-01
山西省,47,1,0,忻州,1,0,0,1,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,乌鲁木齐,0,0,0,8,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,伊犁州,0,0,0,5,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,吐鲁番,0,0,0,1,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,第七师,1,0,0,1,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,第八师,1,0,0,1,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,阿克苏,0,0,0,1,0,0,2020-02-01
新疆维吾尔自治区,18,0,0,第九师,1,0,0,1,0,0,2020-02-01
甘肃省,40,0,0,兰州,8,0,0,23,0,0,2020-02-01
甘肃省,40,0,0,陇南,0,0,0,3,0,0,2020-02-01
甘肃省,40,0,0,天水,1,0,0,3,0,0,2020-02-01
甘肃省,40,0,0,定西,1,0,0,3,0,0,2020-02-01
甘肃省,40,0,0,临夏,0,0,0,2,0,0,2020-02-01
甘肃省,40,0,0,张掖,0,0,0,2,0,0,2020-02-01
甘肃省,40,0,0,白银,0,0,0,1,0,0,2020-02-01
甘肃省,40,0,0,金昌,0,0,0,1,0,0,2020-02-01
甘肃省,40,0,0,平凉,0,0,0,1,0,0,2020-02-01
甘肃省,40,0,0,甘南,1,0,0,1,0,0,2020-02-01
天津市,41,0,0,河北区,1,0,0,9,0,0,2020-02-01
天津市,41,0,0,河东区,1,0,0,6,0,0,2020-02-01
天津市,41,0,0,外地来津人员,0,0,0,4,0,0,2020-02-01
天津市,41,0,0,河西区,0,0,0,3,0,0,2020-02-01
天津市,41,0,0,和平区,0,0,0,3,0,0,2020-02-01
天津市,41,0,0,宝坻区,3,0,0,3,0,0,2020-02-01
天津市,41,0,0,东丽区,3,0,0,3,0,0,2020-02-01
天津市,41,0,0,西青区,0,0,0,2,0,0,2020-02-01
天津市,41,0,0,滨海新区,0,0,0,2,0,0,2020-02-01
天津市,41,0,0,南开区,0,0,0,2,0,0,2020-02-01
天津市,41,0,0,红桥区,0,0,0,2,0,0,2020-02-01
天津市,41,0,0,宁河区,1,0,0,2,0,0,2020-02-01
青海省,9,0,0,西宁,1,0,0,9,0,0,2020-02-01
湖北省,9074,267,294,武汉,894,69,32,4109,175,224,2020-02-02
湖北省,9074,267,294,黄冈,276,10,1,1002,27,15,2020-02-02
湖北省,9074,267,294,孝感,121,0,2,749,2,14,2020-02-02
湖北省,9074,267,294,襄阳,94,0,0,441,0,0,2020-02-02
湖北省,9074,267,294,随州,80,3,2,384,3,3,2020-02-02
湖北省,9074,267,294,宜昌,77,0,0,353,0,1,2020-02-02
湖北省,9074,267,294,荆州,46,2,0,333,4,4,2020-02-02
湖北省,9074,267,294,荆门,78,2,2,329,3,7,2020-02-02
湖北省,9074,267,294,鄂州,51,2,4,278,2,13,2020-02-02
湖北省,9074,267,294,黄石,43,7,0,252,8,2,2020-02-02
湖北省,9074,267,294,咸宁,40,0,0,246,1,0,2020-02-02
湖北省,9074,267,294,十堰,35,1,0,212,1,0,2020-02-02
湖北省,9074,267,294,仙桃,43,0,2,140,0,3,2020-02-02
湖北省,9074,267,294,恩施州,18,3,0,105,4,0,2020-02-02
湖北省,9074,267,294,天门,17,0,0,99,0,7,2020-02-02
湖北省,9074,267,294,潜江,8,0,0,35,0,1,2020-02-02
湖北省,9074,267,294,神农架林区,0,0,0,7,2,0,2020-02-02
山东省,230,6,0,威海,0,2,0,24,2,0,2020-02-02
山东省,230,6,0,临沂,1,0,0,24,0,0,2020-02-02
山东省,230,6,0,青岛,3,0,0,24,1,0,2020-02-02
山东省,230,6,0,烟台,0,0,0,20,0,0,2020-02-02
山东省,230,6,0,济南,1,0,0,19,0,0,2020-02-02
山东省,230,6,0,德州,2,0,0,19,1,0,2020-02-02
山东省,230,6,0,枣庄,3,0,0,15,0,0,2020-02-02
山东省,230,6,0,济宁,3,0,0,14,1,0,2020-02-02
山东省,230,6,0,淄博,2,0,0,12,0,0,2020-02-02
山东省,230,6,0,日照,1,0,0,11,0,0,2020-02-02
山东省,230,6,0,潍坊,2,0,0,11,0,0,2020-02-02
山东省,230,6,0,滨州,1,0,0,10,0,0,2020-02-02
山东省,230,6,0,聊城,1,0,0,9,0,0,2020-02-02
山东省,230,6,0,泰安,3,0,0,9,0,0,2020-02-02
山东省,230,6,0,菏泽,1,0,0,9,0,0,2020-02-02
广东省,632,15,0,深圳,37,0,0,207,5,0,2020-02-02
广东省,632,15,0,广州,29,0,0,179,3,0,2020-02-02
广东省,632,15,0,珠海,9,0,0,47,1,0,2020-02-02
广东省,632,15,0,佛山,4,0,0,43,1,0,2020-02-02
广东省,632,15,0,东莞,6,0,0,27,0,0,2020-02-02
广东省,632,15,0,惠州,3,0,0,23,1,0,2020-02-02
广东省,632,15,0,中山,3,0,0,21,0,0,2020-02-02
广东省,632,15,0,汕头,1,0,0,15,0,0,2020-02-02
广东省,632,15,0,湛江,1,0,0,14,1,0,2020-02-02
广东省,632,15,0,阳江,0,0,0,10,0,0,2020-02-02
广东省,632,15,0,肇庆,1,0,0,7,1,0,2020-02-02
广东省,632,15,0,梅州,1,0,0,7,0,0,2020-02-02
广东省,632,15,0,清远,0,1,0,6,2,0,2020-02-02
广东省,632,15,0,揭阳,0,0,0,6,0,0,2020-02-02
广东省,632,15,0,韶关,1,0,0,5,0,0,2020-02-02
广东省,632,15,0,汕尾,0,0,0,4,0,0,2020-02-02
广东省,632,15,0,潮州,1,0,0,4,0,0,2020-02-02
广东省,632,15,0,茂名,0,0,0,3,0,0,2020-02-02
广东省,632,15,0,江门,0,0,0,3,0,0,2020-02-02
广东省,632,15,0,河源,0,0,0,1,0,0,2020-02-02
河南省,493,10,2,信阳,18,4,0,88,4,0,2020-02-02
河南省,493,10,2,郑州,9,1,0,65,2,0,2020-02-02
河南省,493,10,2,南阳,-4,1,0,62,1,2,2020-02-02
河南省,493,10,2,驻马店,6,0,0,46,0,0,2020-02-02
河南省,493,10,2,周口,2,0,0,40,1,0,2020-02-02
河南省,493,10,2,商丘,7,0,0,36,0,0,2020-02-02
河南省,493,10,2,安阳,0,0,0,24,0,0,2020-02-02
河南省,493,10,2,新乡,0,0,0,21,0,0,2020-02-02
河南省,493,10,2,漯河,2,0,0,16,0,0,2020-02-02
河南省,493,10,2,平顶山,3,0,0,14,0,0,2020-02-02
河南省,493,10,2,邓州,14,0,0,14,0,0,2020-02-02
河南省,493,10,2,许昌,1,0,0,13,0,0,2020-02-02
河南省,493,10,2,开封,3,0,0,11,0,0,2020-02-02
河南省,493,10,2,鹤壁,2,0,0,8,0,0,2020-02-02
河南省,493,10,2,永城,1,0,0,8,0,0,2020-02-02
河南省,493,10,2,洛阳,2,0,0,7,0,0,2020-02-02
河南省,493,10,2,三门峡,0,0,0,7,0,0,2020-02-02
河南省,493,10,2,焦作,5,0,0,7,0,0,2020-02-02
河南省,493,10,2,濮阳,0,0,0,3,0,0,2020-02-02
河南省,493,10,2,长垣,0,0,0,2,0,0,2020-02-02
河南省,493,10,2,滑县,0,0,0,1,0,0,2020-02-02
湖南省,463,16,0,长沙,26,0,0,112,2,0,2020-02-02
湖南省,463,16,0,岳阳,8,0,0,53,0,0,2020-02-02
湖南省,463,16,0,邵阳,8,0,0,49,1,0,2020-02-02
湖南省,463,16,0,常德,3,0,0,42,0,0,2020-02-02
湖南省,463,16,0,怀化,3,0,0,31,1,0,2020-02-02
湖南省,463,16,0,衡阳,4,3,0,30,3,0,2020-02-02
湖南省,463,16,0,娄底,3,0,0,29,1,0,2020-02-02
湖南省,463,16,0,益阳,3,0,0,27,0,0,2020-02-02
湖南省,463,16,0,株洲,3,1,0,25,1,0,2020-02-02
湖南省,463,16,0,永州,4,0,0,22,2,0,2020-02-02
湖南省,463,16,0,郴州,5,0,0,18,1,0,2020-02-02
湖南省,463,16,0,湘潭,3,3,0,16,3,0,2020-02-02
湖南省,463,16,0,湘西自治州,0,1,0,6,1,0,2020-02-02
湖南省,463,16,0,张家界,1,0,0,3,0,0,2020-02-02
四川省,231,11,1,成都,1,6,0,73,9,1,2020-02-02
四川省,231,11,1,南充,7,0,0,23,0,0,2020-02-02
四川省,231,11,1,广安,4,1,0,20,1,0,2020-02-02
四川省,231,11,1,绵阳,2,1,0,14,1,0,2020-02-02
四川省,231,11,1,内江,1,0,0,11,0,0,2020-02-02
四川省,231,11,1,德阳,3,0,0,10,0,0,2020-02-02
四川省,231,11,1,达州,0,0,0,9,0,0,2020-02-02
四川省,231,11,1,自贡,0,0,0,9,0,0,2020-02-02
四川省,231,11,1,攀枝花,2,0,0,9,0,0,2020-02-02
四川省,231,11,1,巴中,0,0,0,8,0,0,2020-02-02
四川省,231,11,1,宜宾,0,0,0,7,0,0,2020-02-02
四川省,231,11,1,泸州,1,0,0,6,0,0,2020-02-02
四川省,231,11,1,遂宁,0,0,0,5,0,0,2020-02-02
四川省,231,11,1,雅安,0,0,0,5,0,0,2020-02-02
四川省,231,11,1,甘孜州,0,0,0,5,0,0,2020-02-02
四川省,231,11,1,凉山州,0,0,0,5,0,0,2020-02-02
四川省,231,11,1,广元,3,0,0,5,0,0,2020-02-02
四川省,231,11,1,乐山,0,0,0,2,0,0,2020-02-02
四川省,231,11,1,眉山,0,0,0,2,0,0,2020-02-02
四川省,231,11,1,资阳,0,0,0,2,0,0,2020-02-02
四川省,231,11,1,阿坝州,0,0,0,1,0,0,2020-02-02
福建省,159,0,0,福州,5,0,0,44,0,0,2020-02-02
福建省,159,0,0,泉州,5,0,0,29,0,0,2020-02-02
福建省,159,0,0,莆田,2,0,0,27,0,0,2020-02-02
福建省,159,0,0,厦门,1,0,0,18,0,0,2020-02-02
福建省,159,0,0,漳州,1,0,0,12,0,0,2020-02-02
福建省,159,0,0,三明,1,0,0,11,0,0,2020-02-02
福建省,159,0,0,宁德,0,0,0,9,0,0,2020-02-02
福建省,159,0,0,南平,0,0,0,8,0,0,2020-02-02
福建省,159,0,0,龙岩,0,0,0,1,0,0,2020-02-02
河北省,104,3,1,沧州,0,0,0,19,0,1,2020-02-02
河北省,104,3,1,石家庄,1,0,0,13,0,0,2020-02-02
河北省,104,3,1,保定,2,2,0,13,2,0,2020-02-02
河北省,104,3,1,廊坊,0,1,0,11,1,0,2020-02-02
河北省,104,3,1,邯郸,1,0,0,11,0,0,2020-02-02
河北省,104,3,1,唐山,3,0,0,11,0,0,2020-02-02
河北省,104,3,1,邢台,0,0,0,10,0,0,2020-02-02
河北省,104,3,1,张家口,1,0,0,9,0,0,2020-02-02
河北省,104,3,1,衡水,0,0,0,4,0,0,2020-02-02
河北省,104,3,1,承德,0,0,0,2,0,0,2020-02-02
河北省,104,3,1,秦皇岛,0,0,0,1,0,0,2020-02-02
浙江省,661,32,0,温州,24,7,0,265,15,0,2020-02-02
浙江省,661,32,0,杭州,12,-1,0,110,2,0,2020-02-02
浙江省,661,32,0,台州,5,3,0,100,7,0,2020-02-02
浙江省,661,32,0,宁波,11,0,0,66,1,0,2020-02-02
浙江省,661,32,0,金华,0,1,0,34,4,0,2020-02-02
浙江省,661,32,0,绍兴,3,1,0,27,1,0,2020-02-02
浙江省,661,32,0,嘉兴,1,0,0,19,0,0,2020-02-02
浙江省,661,32,0,丽水,6,0,0,14,1,0,2020-02-02
浙江省,661,32,0,衢州,0,0,0,13,0,0,2020-02-02
浙江省,661,32,0,舟山,0,0,0,7,1,0,2020-02-02
浙江省,661,32,0,湖州,0,0,0,6,0,0,2020-02-02
安徽省,340,7,0,合肥,0,0,0,59,2,0,2020-02-02
安徽省,340,7,0,阜阳,12,0,0,59,0,0,2020-02-02
安徽省,340,7,0,安庆,12,0,0,43,0,0,2020-02-02
安徽省,340,7,0,亳州,5,0,0,30,2,0,2020-02-02
安徽省,340,7,0,马鞍山,5,0,0,27,0,0,2020-02-02
安徽省,340,7,0,蚌埠,10,0,0,26,0,0,2020-02-02
安徽省,340,7,0,铜陵,0,0,0,16,0,0,2020-02-02
安徽省,340,7,0,芜湖,1,1,0,16,1,0,2020-02-02
安徽省,340,7,0,宿州,2,0,0,14,0,0,2020-02-02
安徽省,340,7,0,六安,0,0,0,13,1,0,2020-02-02
安徽省,340,7,0,黄山,0,0,0,9,0,0,2020-02-02
安徽省,340,7,0,滁州,0,0,0,6,0,0,2020-02-02
安徽省,340,7,0,池州,2,0,0,6,0,0,2020-02-02
安徽省,340,7,0,淮北,0,0,0,6,0,0,2020-02-02
安徽省,340,7,0,淮南,0,0,0,6,0,0,2020-02-02
安徽省,340,7,0,宣城,0,1,0,4,1,0,2020-02-02
江苏省,236,7,0,苏州,4,1,0,38,3,0,2020-02-02
江苏省,236,7,0,南京,7,0,0,35,2,0,2020-02-02
江苏省,236,7,0,徐州,7,0,0,30,0,0,2020-02-02
江苏省,236,7,0,无锡,6,0,0,19,0,0,2020-02-02
江苏省,236,7,0,南通,5,0,0,17,0,0,2020-02-02
江苏省,236,7,0,泰州,0,0,0,17,0,0,2020-02-02
江苏省,236,7,0,常州,1,0,0,15,0,0,2020-02-02
江苏省,236,7,0,盐城,2,0,0,15,0,0,2020-02-02
江苏省,236,7,0,连云港,0,0,0,13,1,0,2020-02-02
江苏省,236,7,0,扬州,0,0,0,13,0,0,2020-02-02
江苏省,236,7,0,淮安,1,0,0,13,1,0,2020-02-02
江苏省,236,7,0,宿迁,0,0,0,8,0,0,2020-02-02
江苏省,236,7,0,镇江,1,0,0,3,0,0,2020-02-02
陕西省,116,0,0,西安,8,0,0,47,0,0,2020-02-02
陕西省,116,0,0,安康,2,0,0,16,0,0,2020-02-02
陕西省,116,0,0,汉中,2,0,0,15,0,0,2020-02-02
陕西省,116,0,0,咸阳,1,0,0,9,0,0,2020-02-02
陕西省,116,0,0,延安,0,0,0,7,0,0,2020-02-02
陕西省,116,0,0,宝鸡,1,0,0,7,0,0,2020-02-02
陕西省,116,0,0,铜川,1,0,0,6,0,0,2020-02-02
陕西省,116,0,0,渭南,0,0,0,5,0,0,2020-02-02
陕西省,116,0,0,商洛,0,0,0,2,0,0,2020-02-02
陕西省,116,0,0,榆林,0,0,0,1,0,0,2020-02-02
陕西省,116,0,0,韩城,0,0,0,1,0,0,2020-02-02
云南省,105,3,0,昆明,1,0,0,31,0,0,2020-02-02
云南省,105,3,0,西双版纳,0,0,0,12,0,0,2020-02-02
云南省,105,3,0,玉溪,4,0,0,11,0,0,2020-02-02
云南省,105,3,0,保山,0,0,0,8,0,0,2020-02-02
云南省,105,3,0,昭通,2,0,0,8,0,0,2020-02-02
云南省,105,3,0,丽江,1,0,0,7,0,0,2020-02-02
云南省,105,3,0,大理,1,0,0,7,1,0,2020-02-02
云南省,105,3,0,曲靖,0,1,0,5,1,0,2020-02-02
云南省,105,3,0,红河,0,0,0,5,1,0,2020-02-02
云南省,105,3,0,普洱,0,0,0,4,0,0,2020-02-02
云南省,105,3,0,德宏,1,0,0,4,0,0,2020-02-02
云南省,105,3,0,楚雄,2,0,0,2,0,0,2020-02-02
云南省,105,3,0,临沧,0,0,0,1,0,0,2020-02-02
内蒙古自治区,27,1,0,鄂尔多斯,1,0,0,6,0,0,2020-02-02
内蒙古自治区,27,1,0,包头,2,0,0,5,0,0,2020-02-02
内蒙古自治区,27,1,0,巴彦淖尔,0,0,0,3,0,0,2020-02-02
内蒙古自治区,27,1,0,呼和浩特,0,0,0,2,0,0,2020-02-02
内蒙古自治区,27,1,0,呼伦贝尔,0,0,0,2,1,0,2020-02-02
内蒙古自治区,27,1,0,锡林郭勒盟,0,0,0,2,0,0,2020-02-02
内蒙古自治区,27,1,0,赤峰,0,0,0,2,0,0,2020-02-02
内蒙古自治区,27,1,0,乌兰察布,0,0,0,2,0,0,2020-02-02
内蒙古自治区,27,1,0,兴安盟,0,0,0,1,0,0,2020-02-02
内蒙古自治区,27,1,0,通辽,0,0,0,1,0,0,2020-02-02
内蒙古自治区,27,1,0,乌海,1,0,0,1,0,0,2020-02-02
吉林省,23,1,0,长春,6,0,0,13,1,0,2020-02-02
吉林省,23,1,0,吉林,0,0,0,3,0,0,2020-02-02
吉林省,23,1,0,松原,0,0,0,2,0,0,2020-02-02
吉林省,23,1,0,延边,0,0,0,2,0,0,2020-02-02
吉林省,23,1,0,四平市,1,0,0,1,0,0,2020-02-02
吉林省,23,1,0,公主岭,0,0,0,1,0,0,2020-02-02
吉林省,23,1,0,通化,0,0,0,1,0,0,2020-02-02
上海市,182,10,1,外地来沪人员,1,0,0,74,5,1,2020-02-02
上海市,182,10,1,浦东新区,3,0,0,35,0,0,2020-02-02
上海市,182,10,1,静安区,1,0,0,9,0,0,2020-02-02
上海市,182,10,1,闵行区,2,0,0,9,0,0,2020-02-02
上海市,182,10,1,宝山区,0,0,0,8,0,0,2020-02-02
上海市,182,10,1,长宁区,0,0,0,7,0,0,2020-02-02
上海市,182,10,1,徐汇区,0,0,0,7,0,0,2020-02-02
上海市,182,10,1,松江区,4,0,0,7,0,0,2020-02-02
上海市,182,10,1,虹口区,0,0,0,5,0,0,2020-02-02
上海市,182,10,1,黄浦区,0,0,0,5,0,0,2020-02-02
上海市,182,10,1,奉贤区,0,0,0,5,0,0,2020-02-02
上海市,182,10,1,普陀区,1,0,0,3,0,0,2020-02-02
上海市,182,10,1,青浦区,0,0,0,2,0,0,2020-02-02
上海市,182,10,1,杨浦区,0,0,0,2,0,0,2020-02-02
上海市,182,10,1,嘉定区,0,0,0,2,0,0,2020-02-02
上海市,182,10,1,金山区,0,0,0,1,0,0,2020-02-02
上海市,182,10,1,崇明区,1,0,0,1,0,0,2020-02-02
广西壮族自治区,111,2,0,北海,0,0,0,23,0,0,2020-02-02
广西壮族自治区,111,2,0,桂林,2,0,0,23,0,0,2020-02-02
广西壮族自治区,111,2,0,南宁,0,0,0,16,0,0,2020-02-02
广西壮族自治区,111,2,0,柳州,0,0,0,12,0,0,2020-02-02
广西壮族自治区,111,2,0,防城港,0,0,0,8,1,0,2020-02-02
广西壮族自治区,111,2,0,玉林,2,0,0,7,0,0,2020-02-02
广西壮族自治区,111,2,0,河池,0,0,0,6,0,0,2020-02-02
广西壮族自治区,111,2,0,梧州,0,0,0,5,1,0,2020-02-02
广西壮族自治区,111,2,0,贵港,4,0,0,4,0,0,2020-02-02
广西壮族自治区,111,2,0,贺州,2,0,0,3,0,0,2020-02-02
广西壮族自治区,111,2,0,百色,0,0,0,2,0,0,2020-02-02
广西壮族自治区,111,2,0,钦州,1,0,0,2,0,0,2020-02-02
辽宁省,70,1,0,沈阳,4,0,0,17,0,0,2020-02-02
辽宁省,70,1,0,大连,2,0,0,12,1,0,2020-02-02
辽宁省,70,1,0,锦州,0,0,0,7,0,0,2020-02-02
辽宁省,70,1,0,盘锦,-1,0,0,6,0,0,2020-02-02
辽宁省,70,1,0,朝阳,0,0,0,6,0,0,2020-02-02
辽宁省,70,1,0,丹东,0,0,0,6,0,0,2020-02-02
辽宁省,70,1,0,葫芦岛,0,0,0,5,0,0,2020-02-02
辽宁省,70,1,0,本溪,0,0,0,3,0,0,2020-02-02
辽宁省,70,1,0,阜新,1,0,0,3,0,0,2020-02-02
辽宁省,70,1,0,铁岭,0,0,0,2,0,0,2020-02-02
辽宁省,70,1,0,辽阳,1,0,0,2,0,0,2020-02-02
辽宁省,70,1,0,营口,0,0,0,1,0,0,2020-02-02
宁夏回族自治区,28,0,0,银川,1,0,0,16,0,0,2020-02-02
宁夏回族自治区,28,0,0,吴忠,1,0,0,7,0,0,2020-02-02
宁夏回族自治区,28,0,0,中卫,0,0,0,2,0,0,2020-02-02
宁夏回族自治区,28,0,0,固原,0,0,0,2,0,0,2020-02-02
宁夏回族自治区,28,0,0,宁东管委会,0,0,0,1,0,0,2020-02-02
江西省,333,12,0,南昌,6,0,0,89,1,0,2020-02-02
江西省,333,12,0,九江,12,2,0,55,2,0,2020-02-02
江西省,333,12,0,新余,3,1,0,43,3,0,2020-02-02
江西省,333,12,0,赣州,4,1,0,34,1,0,2020-02-02
江西省,333,12,0,宜春,2,1,0,31,1,0,2020-02-02
江西省,333,12,0,抚州,6,0,0,24,0,0,2020-02-02
江西省,333,12,0,上饶,3,0,0,19,1,0,2020-02-02
江西省,333,12,0,萍乡,6,0,0,15,1,0,2020-02-02
江西省,333,12,0,吉安,1,0,0,12,1,0,2020-02-02
江西省,333,12,0,鹰潭,4,0,0,8,0,0,2020-02-02
江西省,333,12,0,景德镇,0,0,0,3,1,0,2020-02-02
北京市,191,9,1,海淀区,2,0,0,41,0,0,2020-02-02
北京市,191,9,1,朝阳区,7,0,0,35,0,0,2020-02-02
北京市,191,9,1,大兴区,2,0,0,22,2,0,2020-02-02
北京市,191,9,1,西城区,5,0,0,22,0,0,2020-02-02
北京市,191,9,1,丰台区,0,0,0,16,0,0,2020-02-02
北京市,191,9,1,通州区,0,0,0,13,0,0,2020-02-02
北京市,191,9,1,昌平区,0,0,0,12,0,0,2020-02-02
